"mass-rfile"
"Iteration" "mass"
("Iteration" "mass(inlet)" "mass(outlet-oil)")
3463 0.02622239847736852 -0.02622239650524654
3464 0.02622239847736852 -0.02622240548324796
3465 0.02622239847736852 -0.0262224083852313
3466 0.02622239847736852 -0.02622241598402161
3467 0.02622239847736852 -0.02622242402337117
3468 0.02622239847736852 -0.02622242997356365
3469 0.02622239847736852 -0.02622243599582159
3470 0.02622239847736852 -0.02622244367528673
3471 0.02622239847736852 -0.02622243174823588
3472 0.02622239847736852 -0.02622242304519809
3473 0.02622239847736852 -0.02622245352668601
3474 0.02622239847736852 -0.02622240779874793
3475 0.02622239847736852 -0.02622243041984603
3476 0.02622239847736852 -0.02622243652043492
3477 0.02622239847736852 -0.026222433812821
3478 0.02622239847736852 -0.02622241072524477
3479 0.02622239847736852 -0.02622243430604178
3480 0.02622239847736852 -0.02622241331041047
3481 0.02622239847736852 -0.02622241317285621
3482 0.02622239847736852 -0.02622240928573446
3483 0.02622239847736852 -0.02622240325439772
3484 0.02622239847736852 -0.0262223973022702
3485 0.02622239847736852 -0.02622239028980919
3486 0.02622239847736852 -0.02622238567937322
3487 0.02622239847736852 -0.02622238246794867
3488 0.02622239847736852 -0.02622237453371053
3489 0.02622239847736852 -0.02622236657391635
3490 0.02622239847736852 -0.02622236546348845
3491 0.02622239847736852 -0.02622236061376855
3492 0.02622239847736852 -0.02622235360741049
3493 0.02622239847736852 -0.02622235079584087
3494 0.02622239847736852 -0.02622234555065123
3495 0.02622239847736852 -0.02622233507617977
3496 0.02622239847736852 -0.02622234493275972
3497 0.02622239847736852 -0.02622233734551044
3498 0.02622239847736852 -0.02622233558226346
3499 0.02622239847736852 -0.02622233498995466
3500 0.02622239847736852 -0.02622232636060179
3501 0.02622239847736852 -0.02622233213789178
3502 0.02622239847736852 -0.02622233646762778
3503 0.02622239847736852 -0.02622234450460678
3504 0.02622239847736852 -0.02622234294755232
3505 0.02622239847736852 -0.02622234470416817
3506 0.02622239847736852 -0.02622234803581382
3507 0.02622239847736852 -0.026222367512816
3508 0.02622239847736852 -0.02622234633461363
3509 0.02622239847736852 -0.02622237765144054
3510 0.02622239847736852 -0.02622236744073165
3511 0.02622239847736852 -0.02622238366769366
3512 0.02622239847736852 -0.02622238426101097
3513 0.02622239847736852 -0.02622238944134542
3514 0.02622239847736852 -0.02622238358599226
3515 0.02622239847736852 -0.02622239612789756
3516 0.02622239847736852 -0.02622239373540323
3517 0.02622239847736852 -0.026222401020259
3518 0.02622239847736852 -0.0262224060274082
3519 0.02622239847736852 -0.02622240900744627
3520 0.02622239847736852 -0.02622240629332047
3521 0.02622239847736852 -0.02622240948548188
3522 0.02622239847736852 -0.02622240814327207
3523 0.02622239847736852 -0.02622241051291771
3524 0.02622239847736852 -0.02622240844856831
3525 0.02622239847736852 -0.0262224103766754
3526 0.02622239847736852 -0.02622241203236544
3527 0.02622239847736852 -0.02622241307916968
3528 0.02622239847736852 -0.02622241276601199
3529 0.02622239847736852 -0.02622241229565085
